City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,La Serena,CL,2021-05-26 17:27:39,-29.9078,-71.2542,58.51,82,0,12.66
294,Prince Rupert,CA,2021-05-26 17:27:39,54.3161,-130.3201,46.09,93,90,3.44
295,Bredasdorp,ZA,2021-05-26 17:27:39,-34.5322,20.0403,56.52,82,90,1.03
296,Voh,NC,2021-05-26 17:27:40,-20.9667,164.7,62.56,73,5,2.1
297,Pecos,US,2021-05-26 17:27:40,31.4229,-103.4932,91.49,27,1,9.22
298,Cascais,PT,2021-05-26 17:27:40,38.6979,-9.4215,76.86,52,20,11.99
299,Erdenet,MN,2021-05-26 17:27:41,49.0333,104.0833,41.02,87,92,5.5
300,Usinsk,RU,2021-05-26 17:23:01,65.9939,57.5281,42.51,40,83,14.43
301,Prince George,CA,2021-05-26 17:26:12,53.9166,-122.753,50.25,92,90,4.61
302,Surgut,RU,2021-05-26 17:27:41,61.25,73.4167,48.38,100,40,20.45
303,Norrtalje,SE,2021-05-26 17:27:41,59.758,18.705,48.83,97,100,13.85
304,Ninghai,CN,2021-05-26 17:27:42,29.2892,121.4247,74.73,99,100,2.15
305,Namatanai,PG,2021-05-26 17:23:10,-3.6667,152.4333,76.89,93,100,8.95
306,Kadaya,RU,2021-05-26 17:27:42,50.9327,119.2911,39.34,84,32,3.24
307,High Rock,BS,2021-05-26 17:27:42,26.6208,-78.2833,82.42,67,24,10.94
308,Port Hedland,AU,2021-05-26 17:27:42,-20.3167,118.5667,71.65,37,100,10.36
309,Tautira,PF,2021-05-26 17:24:00,-17.7333,-149.15,75.22,76,30,8.41
310,Boddam,GB,2021-05-26 17:27:43,57.4667,-1.7833,52.18,91,92,18.32
311,Ternate,ID,2021-05-26 17:27:43,0.8,127.4,81.41,79,97,3.8
312,Matara,LK,2021-05-26 17:27:43,5.9485,80.5353,79.88,85,87,17.18
313,Iztapa,GT,2021-05-26 17:27:44,13.9333,-90.7075,91.45,62,75,6.06
314,Salinas,US,2021-05-26 17:27:44,36.6777,-121.6555,73.56,64,1,4.61
315,Dwarka,IN,2021-05-26 17:27:44,22.2394,68.9678,83.97,84,62,18.3
316,Goderich,CA,2021-05-26 17:23:18,43.7501,-81.7165,70.21,88,100,16.11
317,Fareham,GB,2021-05-26 17:27:45,50.8516,-1.1793,62.06,81,20,4.0
318,Husavik,IS,2021-05-26 17:27:45,66.0449,-17.3389,57.11,62,11,2.62
319,Inirida,CO,2021-05-26 17:27:45,3.8653,-67.9239,76.69,88,100,0.96
320,Yuncheng,CN,2021-05-26 17:27:45,35.0231,110.9928,67.42,28,40,2.98
321,Jalu,LY,2021-05-26 17:27:46,29.0331,21.5482,95.76,7,0,9.86
322,Marevo,RU,2021-05-26 17:27:46,57.3146,32.0804,53.47,86,90,1.23
323,Sterling,US,2021-05-26 17:27:46,39.0062,-77.4286,93.2,58,20,1.01
324,Petropavlovsk-Kamchatskiy,RU,2021-05-26 17:23:43,53.0452,158.6483,37.99,100,90,6.93
325,Kostino,RU,2021-05-26 17:27:47,58.9097,53.2691,45.0,81,99,7.36
326,Tarbagatay,RU,2021-05-26 17:27:47,51.4803,107.3602,40.53,90,100,7.02
327,Batsfjord,NO,2021-05-26 17:27:47,70.6345,29.7185,39.42,65,75,1.14
328,Senador Jose Porfirio,BR,2021-05-26 17:27:48,-2.5908,-51.9542,86.38,60,20,2.15
329,Hovd,MN,2021-05-26 17:27:48,48.0056,91.6419,64.54,34,25,3.11
330,Berlevag,NO,2021-05-26 17:27:48,70.8578,29.0864,39.15,65,75,2.3
331,Marsh Harbour,BS,2021-05-26 17:27:48,26.5412,-77.0636,77.13,68,8,9.28
332,Tilichiki,RU,2021-05-26 17:27:49,60.4667,166.1,33.13,97,100,4.47
333,Asheville,US,2021-05-26 17:27:49,35.6009,-82.554,87.76,50,20,1.01
334,Japura,ID,2021-05-26 17:27:49,-0.3167,102.35,75.47,97,80,2.28
335,Muli,MV,2021-05-26 17:27:50,2.9167,73.5667,84.06,75,97,22.1
336,Porto Seguro,BR,2021-05-26 17:27:50,-16.4497,-39.0647,82.92,57,20,12.66
337,Yarada,IN,2021-05-26 17:27:50,17.65,83.2667,84.52,58,75,2.91
338,Garwa,IN,2021-05-26 17:27:50,24.1833,83.8167,74.35,94,100,14.52
339,Birjand,IR,2021-05-26 17:27:51,32.8663,59.2211,86.47,10,75,26.46
340,Lompoc,US,2021-05-26 17:26:42,34.6391,-120.4579,72.37,84,90,6.91
341,Buchanan,LR,2021-05-26 17:27:51,5.8808,-10.0467,82.36,74,97,7.81
342,Puerto Del Rosario,ES,2021-05-26 17:27:51,28.5004,-13.8627,73.15,49,20,19.57
343,Aripuana,BR,2021-05-26 17:27:52,-9.1667,-60.6333,93.36,37,7,3.67
344,Ellisras,ZA,2021-05-26 17:27:52,-23.6649,27.7443,62.6,28,0,1.5
345,Auki,SB,2021-05-26 17:27:52,-8.7676,160.7034,76.78,84,100,11.52
346,Erenhot,CN,2021-05-26 17:27:53,43.6475,111.9767,59.49,35,100,4.85
347,Sabzevar,IR,2021-05-26 17:27:53,36.2126,57.6819,76.62,35,100,23.17
348,Oregon City,US,2021-05-26 17:26:47,45.3573,-122.6068,64.26,66,1,1.01
349,Shagamu,NG,2021-05-26 17:27:53,6.8432,3.6478,85.69,67,99,8.79
350,Sao Miguel Do Araguaia,BR,2021-05-26 17:27:53,-13.275,-50.1628,93.99,29,78,6.31
351,Flinders,AU,2021-05-26 17:25:26,-34.5833,150.8552,54.21,72,1,1.01
352,Svetlogorsk,BY,2021-05-26 17:27:54,52.6333,29.7333,59.67,67,41,0.87
353,Port Macquarie,AU,2021-05-26 17:23:51,-31.4333,152.9167,54.9,64,3,15.77
354,Tiznit,MA,2021-05-26 17:27:54,29.5833,-9.5,68.09,61,0,10.02
355,Obera,AR,2021-05-26 17:27:54,-27.4871,-55.1199,75.18,24,50,0.81
356,Santa Maria,BR,2021-05-26 17:24:14,-29.6842,-53.8069,67.3,52,0,1.81
357,Itarema,BR,2021-05-26 17:27:55,-2.9248,-39.9167,87.1,55,62,14.16
358,Sydney,AU,2021-05-26 17:24:03,-33.8679,151.2073,55.71,67,0,1.99
359,Norman Wells,CA,2021-05-26 17:27:55,65.282,-126.8329,50.04,50,75,9.22
360,Igrim,RU,2021-05-26 17:27:55,63.1906,64.4162,42.87,63,100,12.15
361,Rocha,UY,2021-05-26 17:27:56,-34.4833,-54.3333,61.65,55,43,11.23
362,Dalvik,IS,2021-05-26 17:27:56,65.9702,-18.5286,57.13,56,9,5.5
363,Kidal,ML,2021-05-26 17:27:56,18.4411,1.4078,105.93,3,100,17.0
364,Nueva Guinea,NI,2021-05-26 17:27:57,11.6876,-84.4562,78.15,87,100,12.95
365,Pacific Grove,US,2021-05-26 17:27:57,36.6177,-121.9166,73.15,82,75,7.0
366,Lancaster,US,2021-05-26 17:27:57,40.2504,-76.2499,89.44,61,1,3.0
367,Russell,US,2021-05-26 17:27:58,32.3502,-85.1999,88.88,48,50,7.18
368,Taldan,RU,2021-05-26 17:27:58,53.6667,124.8,33.12,94,92,3.38
369,Harare,ZW,2021-05-26 17:25:13,-17.8294,31.0539,39.65,51,0,3.4
370,Havre-Saint-Pierre,CA,2021-05-26 17:27:58,50.2334,-63.5986,48.79,100,90,19.57
371,Betamcherla,IN,2021-05-26 17:27:58,15.4667,78.1667,84.49,47,99,21.92
372,Xuddur,SO,2021-05-26 17:25:10,4.1213,43.8894,77.05,61,99,11.63
373,Chicama,PE,2021-05-26 17:27:59,-7.8447,-79.1469,66.74,63,29,9.55
374,Puri,IN,2021-05-26 17:27:59,19.8,85.85,81.12,75,100,20.76
375,Khorixas,NA,2021-05-26 17:27:59,-20.3667,14.9667,72.21,20,0,5.7
376,Acari,PE,2021-05-26 17:28:00,-15.4311,-74.6158,76.46,56,76,8.34
377,Kjopsvik,NO,2021-05-26 17:28:00,68.097,16.3742,53.47,70,19,7.47
378,Zeven,DE,2021-05-26 17:28:00,53.3,9.2833,57.33,67,100,18.25
379,Bethel,US,2021-05-26 17:24:28,41.3712,-73.414,89.94,60,1,1.99
380,Majene,ID,2021-05-26 17:28:01,-3.5403,118.9707,78.89,89,94,9.82
381,Basco,PH,2021-05-26 17:28:01,20.4487,121.9702,84.9,77,4,10.71
382,Vostok,RU,2021-05-26 17:28:01,46.4856,135.8833,39.38,87,47,4.54
383,Urdoma,RU,2021-05-26 17:28:01,61.7533,48.5442,40.59,66,100,3.13
384,Cabo San Lucas,MX,2021-05-26 17:28:02,22.8909,-109.9124,97.52,45,20,4.61
385,Palmer,US,2021-05-26 17:28:02,42.1584,-72.3287,90.77,52,40,11.99
386,Grove City,US,2021-05-26 17:28:02,39.8815,-83.093,84.25,57,90,1.99
387,Greece,US,2021-05-26 17:28:03,43.2098,-77.6931,81.45,69,75,7.0
388,Lokosovo,RU,2021-05-26 17:28:03,61.1333,74.8167,47.55,89,100,18.52
389,Krasnogorodsk,RU,2021-05-26 17:28:03,56.8357,28.2822,54.84,76,28,8.39
390,Gat,IL,2021-05-26 17:28:03,31.61,34.7642,81.39,51,0,8.41
391,Slave Lake,CA,2021-05-26 17:28:04,55.2834,-114.769,48.18,71,90,13.8
392,Obo,CF,2021-05-26 17:28:04,5.3998,26.4869,69.66,96,89,2.08
393,Tutoia,BR,2021-05-26 17:28:04,-2.7619,-42.2744,93.18,55,30,4.34
394,Gweta,BW,2021-05-26 17:28:05,-20.1833,25.2333,66.43,29,21,7.61
395,Tongren,CN,2021-05-26 17:28:05,27.7172,109.1853,66.94,97,100,3.02
396,Port Moresby,PG,2021-05-26 17:25:17,-9.4431,147.1797,72.82,88,75,6.91
397,Bariri,BR,2021-05-26 17:28:05,-22.0744,-48.7403,84.45,26,13,6.11
398,Qiongshan,CN,2021-05-26 17:28:06,20.0058,110.3542,80.58,89,0,10.18
399,Waddan,LY,2021-05-26 17:28:06,29.1614,16.139,96.37,12,0,14.23
400,Yinchuan,CN,2021-05-26 17:28:06,38.4681,106.2731,67.23,14,0,5.86
401,College,US,2021-05-26 17:25:25,64.8569,-147.8028,56.21,56,75,3.44
402,Ylivieska,FI,2021-05-26 17:28:07,64.0833,24.55,51.31,68,93,12.77
403,Nome,US,2021-05-26 17:28:07,64.5011,-165.4064,58.15,23,1,11.5
404,Naze,JP,2021-05-26 17:24:10,28.3667,129.4833,75.83,89,30,19.39
405,Tual,ID,2021-05-26 17:28:07,-5.6667,132.75,81.57,78,99,23.69
406,Kathu,TH,2021-05-26 17:28:08,7.9178,98.3332,84.61,85,100,4.16
407,Mgandu,TZ,2021-05-26 17:25:01,-5.95,34.1333,68.72,56,76,5.12
408,Iskateley,RU,2021-05-26 17:28:08,67.6803,53.1512,39.72,56,100,12.91
409,Sitka,US,2021-05-26 17:28:08,57.0531,-135.33,46.29,81,90,0.0
410,Maceio,BR,2021-05-26 17:28:08,-9.6658,-35.7353,83.64,65,75,11.52
411,Boralday,KZ,2021-05-26 17:28:09,43.3578,76.8594,76.86,29,75,6.17
412,Berezhany,UA,2021-05-26 17:28:09,49.45,24.9333,65.82,76,3,6.53
413,Montalban,FR,2021-05-26 17:28:09,44.0167,1.35,69.1,59,100,6.22
414,Esmeraldas,BR,2021-05-26 17:28:10,-19.7625,-44.3139,86.11,48,35,4.85
415,Mackenzie,CA,2021-05-26 17:28:10,55.2999,-123.1698,48.42,76,90,8.05
416,Uncia,BO,2021-05-26 17:28:10,-18.467,-66.5685,56.05,37,42,9.78
417,Yuci,CN,2021-05-26 17:28:10,37.6803,112.7319,53.35,54,0,3.71
418,Aksarka,RU,2021-05-26 17:28:11,66.5606,67.7975,36.7,48,30,14.07
419,Longyan,CN,2021-05-26 17:28:11,25.1072,117.0225,73.71,96,74,3.76
420,Padang,ID,2021-05-26 17:28:11,-0.9492,100.3543,80.15,87,92,4.45
421,Birin,NP,2021-05-26 17:28:12,26.8865,88.0718,61.34,96,100,5.73
422,Namibe,AO,2021-05-26 17:23:26,-15.1961,12.1522,77.31,63,0,5.41
423,Evensk,RU,2021-05-26 17:28:12,61.95,159.2333,37.76,97,100,17.34
424,Matane,CA,2021-05-26 17:28:12,48.8286,-67.522,69.55,82,100,3.83
425,Black River,JM,2021-05-26 17:28:13,18.0264,-77.8487,87.8,61,74,8.95
426,Sur,OM,2021-05-26 17:28:13,22.5667,59.5289,93.54,42,6,10.16
427,Khani,GE,2021-05-26 17:28:13,41.9563,42.9566,53.17,94,84,0.72
428,San Cristobal,VE,2021-05-26 17:28:13,7.7669,-72.225,80.78,37,25,10.45
429,Roebourne,AU,2021-05-26 17:28:14,-20.7833,117.1333,72.99,51,68,17.78
430,Joshimath,IN,2021-05-26 17:28:14,30.5667,79.5667,59.4,65,11,7.9
431,Dourbali,TD,2021-05-26 17:28:14,11.8091,15.8632,99.48,5,1,8.23
432,Mbaiki,CF,2021-05-26 17:28:15,3.8678,17.9892,79.36,69,97,2.57
433,Ulaangom,MN,2021-05-26 17:28:15,49.9811,92.0667,64.9,42,56,2.89
434,Savannah Bight,HN,2021-05-26 17:28:15,16.45,-85.85,89.65,79,88,18.45
435,Salamiyah,SY,2021-05-26 17:28:15,35.0113,37.0532,79.84,27,0,11.32
436,Ippy,CF,2021-05-26 17:28:16,6.2679,21.2247,71.65,95,98,6.31
437,Tuatapere,NZ,2021-05-26 17:24:59,-46.1333,167.6833,41.25,89,63,7.4
438,Umm Lajj,SA,2021-05-26 17:28:16,25.0213,37.2685,85.23,56,0,7.0
439,Ust-Ishim,RU,2021-05-26 17:28:16,57.6935,71.1665,54.99,66,19,16.75
440,Korla,CN,2021-05-26 17:28:17,41.7597,86.1469,80.38,13,98,8.32
441,Wanning,CN,2021-05-26 17:28:17,18.8003,110.3967,81.86,86,76,10.96
442,Mount Gambier,AU,2021-05-26 17:28:17,-37.8333,140.7667,48.11,93,40,6.91
443,Los Llanos De Aridane,ES,2021-05-26 17:28:18,28.6585,-17.9182,65.95,76,40,13.35
444,Yining,CN,2021-05-26 17:28:18,29.0361,114.5636,65.46,97,99,3.22
445,Bosaso,SO,2021-05-26 17:28:18,11.2842,49.1816,86.56,67,18,4.0
446,Hambantota,LK,2021-05-26 17:28:18,6.1241,81.1185,81.18,78,93,21.9
447,Mayya,RU,2021-05-26 17:28:19,61.7333,130.2811,47.52,92,94,0.09
448,Tessalit,ML,2021-05-26 17:28:19,20.1986,1.0114,105.21,4,99,13.02
449,Abha,SA,2021-05-26 17:28:19,18.2164,42.5053,73.22,64,0,4.41
450,San Lawrenz,MT,2021-05-26 17:28:20,36.0553,14.204,71.85,69,5,9.57
451,Slatyne,UA,2021-05-26 17:28:20,50.2242,36.1608,74.39,73,95,4.32
452,Elda,ES,2021-05-26 17:28:20,38.4778,-0.7916,70.3,59,41,8.99
453,Baykalovo,RU,2021-05-26 17:28:20,57.3981,63.7684,53.73,71,15,14.38
454,Pak Phanang,TH,2021-05-26 17:28:21,8.3511,100.202,79.56,77,100,4.63
455,Vanavara,RU,2021-05-26 17:28:21,60.34,102.2797,30.72,69,74,4.03
456,Bacabal,BR,2021-05-26 17:28:21,-4.2917,-44.7917,90.64,46,10,4.56
457,Rosarito,MX,2021-05-26 17:28:21,32.3333,-117.0333,77.67,67,88,7.47
458,Manaus,BR,2021-05-26 17:23:58,-3.1019,-60.025,88.3,70,40,3.44
459,Aiken,US,2021-05-26 17:28:22,33.5835,-81.5998,94.48,38,75,7.14
460,Ancud,CL,2021-05-26 17:28:22,-41.8697,-73.8203,54.93,97,100,8.9
461,Bikaner,IN,2021-05-26 17:28:22,28.0167,73.3,100.63,17,20,2.8
462,Tombouctou,ML,2021-05-26 17:28:23,20.0,-3.0,110.32,7,98,9.04
463,Brae,GB,2021-05-26 17:28:23,60.3964,-1.353,49.91,83,100,20.38
464,Itamarandiba,BR,2021-05-26 17:28:23,-17.8572,-42.8589,75.4,60,95,2.64
465,Brockville,CA,2021-05-26 17:26:55,44.5834,-75.6826,82.18,65,31,7.0
466,Vrangel,RU,2021-05-26 17:28:24,42.7297,133.0839,50.18,92,95,9.06
467,Mazatlan,MX,2021-05-26 17:24:28,23.2167,-106.4167,85.96,73,20,5.99
468,Vetlanda,SE,2021-05-26 17:28:24,57.4289,15.0776,51.67,88,99,4.61
469,San Ramon De La Nueva Oran,AR,2021-05-26 17:28:24,-23.1322,-64.326,76.42,47,96,2.1
470,Kieta,PG,2021-05-26 17:28:25,-6.2167,155.6333,78.31,87,93,3.56
471,Maxixe,MZ,2021-05-26 17:28:25,-23.8597,35.3472,66.02,77,20,0.0
472,Calarasi,MD,2021-05-26 17:28:25,47.2544,28.3081,67.82,89,87,6.69
473,Bilma,NE,2021-05-26 17:28:26,18.6853,12.9164,98.24,5,0,3.04
474,Grand Gaube,MU,2021-05-26 17:28:26,-20.0064,57.6608,73.8,79,3,3.0
475,Puerto Ayacucho,VE,2021-05-26 17:28:26,5.6639,-67.6236,78.75,87,97,4.61
476,Quimper,FR,2021-05-26 17:28:26,48.0,-4.1,57.88,94,90,6.91
477,Kikwit,CD,2021-05-26 17:28:27,-5.041,18.8162,78.75,44,14,3.29
478,Ahome,MX,2021-05-26 17:28:27,25.9167,-109.1833,92.14,32,58,1.99
479,Caucaia,BR,2021-05-26 17:28:27,-3.7361,-38.6531,89.55,70,20,11.07
480,Canico,PT,2021-05-26 17:28:28,32.6333,-16.85,73.0,77,40,1.01
481,Fortuna,US,2021-05-26 17:28:28,40.5982,-124.1573,61.41,94,90,0.0
482,Mbandaka,CD,2021-05-26 17:28:28,0.0487,18.2603,79.45,69,88,3.04
483,Ketchikan,US,2021-05-26 17:28:29,55.3422,-131.6461,46.87,87,90,4.61
484,Maraa,BR,2021-05-26 17:28:29,-1.8333,-65.3667,82.06,84,78,1.52
485,Zyryanka,RU,2021-05-26 17:28:29,65.75,150.85,48.24,63,99,6.17
486,Conakry,GN,2021-05-26 17:28:29,9.538,-13.6773,86.07,74,75,11.5
487,Bintulu,MY,2021-05-26 17:28:30,3.1667,113.0333,77.41,94,20,4.61
488,Palana,RU,2021-05-26 17:28:30,59.1167,159.9667,31.93,80,36,6.35
489,Skjervoy,NO,2021-05-26 17:28:30,70.0311,20.9714,44.78,68,7,10.0
490,Kenora,CA,2021-05-26 17:28:31,49.8167,-94.4337,39.18,65,75,8.05
491,Srivardhan,IN,2021-05-26 17:28:31,18.0333,73.0167,83.73,71,100,7.81
492,Paamiut,GL,2021-05-26 17:25:23,61.994,-49.6678,37.53,75,100,2.04
493,Lorengau,PG,2021-05-26 17:25:00,-2.0226,147.2712,80.19,85,100,4.23
494,Pitea,SE,2021-05-26 17:28:31,65.3172,21.4794,52.09,65,37,10.63
495,Pochutla,MX,2021-05-26 17:28:32,15.7432,-96.4661,87.82,46,62,4.99
496,Tadine,NC,2021-05-26 17:28:32,-21.55,167.8833,69.66,74,5,10.89
497,Cap Malheureux,MU,2021-05-26 17:28:32,-19.9842,57.6142,73.89,79,2,3.0
498,Newport,GB,2021-05-26 17:28:32,51.5877,-2.9984,61.38,76,75,4.68
499,Freeport,US,2021-05-26 17:28:16,40.6576,-73.5832,90.5,74,40,5.01
500,Karumbakkam,IN,2021-05-26 17:28:33,12.6992,80.0933,90.77,57,100,21.65
501,Muzaffarabad,PK,2021-05-26 17:28:33,34.37,73.4711,71.24,46,0,7.07
502,Akdepe,TM,2021-05-26 17:26:15,42.0551,59.3788,89.69,17,99,8.19
503,Raudeberg,NO,2021-05-26 17:28:33,61.9875,5.1352,65.98,76,95,15.59
504,Vredendal,ZA,2021-05-26 17:28:34,-31.6683,18.5012,62.76,45,74,6.91
505,Ibara,JP,2021-05-26 17:28:34,34.6,133.4667,61.09,96,100,4.72
506,Chekmagush,RU,2021-05-26 17:28:34,55.1319,54.6556,54.97,72,59,7.29
507,Charters Towers,AU,2021-05-26 17:28:35,-20.1,146.2667,60.31,91,24,7.05
508,Teahupoo,PF,2021-05-26 17:28:35,-17.8333,-149.2667,69.76,77,35,8.52
509,Weilheim,DE,2021-05-26 17:28:35,47.8333,11.15,57.31,82,100,9.26
510,Zhanakorgan,KZ,2021-05-26 17:28:36,43.9098,67.2495,76.93,42,100,1.97
511,Rosrath,DE,2021-05-26 17:28:36,50.8956,7.1818,58.42,80,40,10.36
512,Isangel,VU,2021-05-26 17:24:16,-19.55,169.2667,70.36,77,16,6.51
513,Maha Sarakham,TH,2021-05-26 17:26:14,16.3333,103.6667,87.91,72,96,3.87
514,Sredniy Ikorets,RU,2021-05-26 17:28:36,51.0675,39.7584,66.09,61,85,4.34
515,Conde,BR,2021-05-26 17:28:37,-7.2597,-34.9075,85.46,54,20,16.33
516,El Reno,US,2021-05-26 17:28:37,35.5323,-97.955,81.46,83,90,10.36
517,Carupano,VE,2021-05-26 17:28:37,10.6678,-63.2585,82.58,71,28,12.88
518,Half Moon Bay,US,2021-05-26 17:24:36,37.4636,-122.4286,73.4,65,1,5.97
519,Traverse City,US,2021-05-26 17:28:38,44.7631,-85.6206,70.54,46,75,13.8
520,Malakal,SS,2021-05-26 17:28:38,9.5334,31.6605,89.74,43,74,8.9
521,Tromso,NO,2021-05-26 17:28:38,69.6496,18.957,52.45,57,0,16.11
522,Dagana,MR,2021-05-26 17:28:39,16.5165,-15.5068,106.79,9,45,11.45
523,Taltal,CL,2021-05-26 17:28:39,-25.4,-70.4833,68.83,60,89,2.39
524,Margate,GB,2021-05-26 17:28:39,51.3813,1.3862,59.22,62,58,4.0
525,Shieli,KZ,2021-05-26 17:28:39,44.1667,66.75,82.2,33,99,6.44
526,Imeni Poliny Osipenko,RU,2021-05-26 17:28:40,52.4201,136.4853,34.83,96,100,3.44
527,Kharan,PK,2021-05-26 17:28:40,28.5833,65.4167,93.63,7,0,8.88
528,Shemonaikha,KZ,2021-05-26 17:28:40,50.6328,81.9056,71.53,37,0,3.11
529,Bernardino De Campos,BR,2021-05-26 17:28:41,-23.0131,-49.4742,75.83,30,55,5.61
530,Krasnoselkup,RU,2021-05-26 17:28:41,65.7,82.4667,31.41,74,99,10.07
531,Cayenne,GF,2021-05-26 17:24:04,4.9333,-52.3333,86.04,83,40,7.0
532,Mandalgovi,MN,2021-05-26 17:28:41,45.7625,106.2708,50.25,56,46,20.24
533,Aleksinac,RS,2021-05-26 17:28:41,43.5417,21.7078,70.3,75,21,3.27
534,Lithakia,GR,2021-05-26 17:28:42,37.7167,20.8333,74.57,64,0,5.75
535,San Rafael Del Sur,NI,2021-05-26 17:28:42,11.8485,-86.4384,90.57,44,94,15.39
536,Rivera,UY,2021-05-26 17:28:42,-30.9053,-55.5508,67.05,47,0,4.92
537,Broken Hill,AU,2021-05-26 17:24:52,-31.95,141.4333,40.71,75,0,0.0
538,Ipixuna,BR,2021-05-26 17:28:43,-1.7625,-48.8043,89.55,46,26,2.66
539,Marzuq,YE,2021-05-26 17:28:43,14.4,46.4667,79.79,57,7,9.31
540,Jacareacanga,BR,2021-05-26 17:28:43,-6.2222,-57.7528,93.51,55,0,4.61
541,Muzhi,RU,2021-05-26 17:28:43,65.3667,64.6667,43.0,49,92,7.47
542,Worland,US,2021-05-26 17:28:44,44.0169,-107.9554,53.08,81,90,10.36
543,Aragats,AM,2021-05-26 17:28:44,40.4889,44.3528,54.97,79,72,5.77
544,Viedma,AR,2021-05-26 17:28:44,-40.8135,-62.9967,63.75,39,100,21.03
545,Enshi,CN,2021-05-26 17:28:45,30.3,109.4833,61.65,96,98,0.45
546,Tura,IN,2021-05-26 17:28:45,25.5198,90.2201,72.07,91,82,5.26
547,Qostanay,KZ,2021-05-26 17:28:45,53.1667,63.5833,64.9,43,62,8.55
548,Gao,ML,2021-05-26 17:28:46,16.6362,1.637,107.58,4,61,6.02
549,Ningxiang,CN,2021-05-26 17:28:46,37.34,111.2052,55.22,30,0,3.44
550,Diyarb Najm,EG,2021-05-26 17:28:46,30.7542,31.4393,89.58,29,0,10.54
551,Belaya Gora,RU,2021-05-26 17:28:47,68.5333,146.4167,46.58,68,93,12.53
552,Kumluca,TR,2021-05-26 17:28:47,36.3703,30.2869,76.6,61,0,1.97
553,Yar-Sale,RU,2021-05-26 17:28:47,66.8333,70.8333,35.62,64,48,14.16
554,Diffa,NE,2021-05-26 17:28:47,13.3154,12.6113,100.22,6,1,10.76
555,Mouila,GA,2021-05-26 17:25:06,-1.8685,11.0559,78.15,90,94,1.88
556,Beisfjord,NO,2021-05-26 17:28:48,68.3751,17.5988,53.65,78,30,5.86
557,Hereford,GB,2021-05-26 17:28:48,52.0568,-2.7148,60.94,67,99,4.52
558,Zeya,RU,2021-05-26 17:28:48,53.75,127.2667,40.42,90,100,3.94
559,Naron,ES,2021-05-26 17:28:49,43.5167,-8.1528,63.68,58,40,10.76
560,Leh,IN,2021-05-26 17:28:49,34.1667,77.5833,46.71,32,19,4.45
561,Kalmunai,LK,2021-05-26 17:28:49,7.4167,81.8167,83.12,59,100,9.69
562,Normandin,CA,2021-05-26 17:28:50,48.8333,-72.5321,71.91,73,100,20.71
